id,date,temperature,humidity,pressure,wind_speed,precipitation,visibility,uv_index,weather_condition,holiday
1,2023-01-01,16.4901424590337,70.1299309048726,1014.9584525509769,1.900128055283935,4.509833796118041,10.02812071056309,9.263826067300867,晴れ,False
2,2023-01-02,14.757340658044793,,1003.2162722238497,3.5386125188567257,2.0248857840085424,7.606423897036157,0.1911609442976403,雨,False
3,2023-01-03,17.287281730529536,74.74647411239555,1017.0825275571448,0.21230866500525847,1.903491728221744,15.680210304961712,4.768434683178171,晴れ,False
4,2023-01-04,,75.83005487908265,995.9741639576216,0.8028582566820947,0.1379544015638108,17.389673190621227,6.877220424305607,晴れ,False
5,2023-01-05,14.98556414385319,67.35153849251542,1023.2915563732564,21.573755422666892,1.4613160839784363,6.509562177853,7.227069576982284,晴れ,False
6,2023-01-06,15.157237116526924,75.55061149680198,1017.7259748241304,16.779021539099546,0.325435547513243,8.59811169133917,6.92532431537108,雪,False
7,2023-01-07,20.768655420996524,80.5048307369494,1015.5602973431387,0.024761114869138078,2.67450383828549,7.1295798464149085,1.3443512940812186,曇り,False
8,2023-01-08,18.504384636452254,90.2510216252636,1022.8269098394551,15.163203993394077,1.4357894646508567,10.2191211737325,2.9939558837168123,曇り,False
9,2023-01-09,14.964364563327793,85.54236755209779,1029.6547444446257,5.096048067842505,2.2802926933430165,11.755264683581188,3.587155254170135,雨,False
10,2023-01-10,18.170768337400705,97.686831382024,1023.1437006501814,10.121672834882553,0.0851322388327087,16.232395054449597,8.04437207679505,雨,False
11,2023-01-11,15.322678363377388,,994.5912576866835,3.0324613454600473,0.17720786933695706,14.767213773225112,2.7875987241455302,晴れ,False
12,2023-01-12,15.485077837721672,85.27448754354279,1000.204230332643,3.624180343488855,2.519840759965853,14.313928512176467,2.1070496386720317,曇り,False
13,2023-01-13,17.776931813384294,78.57551066283644,1006.7518142230432,3.3554274975442997,0.14962885926925268,10.285624199144817,9.574480190380962,雨,False
14,2023-01-14,11.47937439606826,98.82596832397623,1013.2609105021083,5.496026185327917,0.14784585373802417,17.6217132962714,0.088632851134689,曇り,False
15,2023-01-15,,69.02578841093649,1018.1765902046913,0.7520872710472859,0.024364760019591942,12.069307510972468,9.978208556819782,晴れ,False
16,2023-01-16,15.866670363438953,68.88731541720553,1005.7425618684654,0.15215990459985634,6.270052972439578,19.686574070227316,6.768212988573956,雨,False
17,2023-01-17,14.681088214337784,71.46124817869106,1014.8676676447708,1.8403404400689043,2.6750720860313217,14.512132074436053,8.28469299449117,曇り,False
18,2023-01-18,18.82756632659191,56.38168583919389,1005.4461706764667,6.098491737704197,0.8715952714673983,6.893971123467541,2.9461939634619316,晴れ,False
19,2023-01-19,15.325140019999258,72.52333993781514,1006.8848219700806,1.1273152721830517,0.7034759624601976,15.14266343113151,0.14315277667059978,曇り,True
20,2023-01-20,,70.34454174992068,,5.595592046659895,0.8606529013337602,9.876560231475484,7.3786951856153005,晴れ,False
21,2023-01-21,,79.58946965617024,1003.7676675388909,17.51815195114605,2.9802323994633007,15.294907950291462,8.341445970006758,晴れ,True
22,2023-01-22,17.85943232030411,81.64739584174272,999.4831539438367,0.49303196860893483,2.1656980352570065,6.044617222436086,7.404761319535192,雨,False
23,2023-01-23,18.8998300429705,97.13044687482919,1003.2412674702267,5.582895419522681,0.4096143102199993,7.623221557639391,1.428502873008386,晴れ,False
24,2023-01-24,14.582389503795701,88.00643620958776,1023.5364179660784,2.9326891987858676,0.3825857629100438,17.836058883586794,7.53427922256969,曇り,False
25,2023-01-25,17.381731718484183,72.86113801563366,1003.5060111116806,10.130158110967582,0.20715898238867897,8.407693355352723,7.689227821076409,曇り,False
26,2023-01-26,19.50470379525277,69.7684840805067,1039.3238206483738,0.974905495293219,2.1594008200670256,17.555616878644102,6.585405156700549,晴れ,False
27,2023-01-27,15.874775193237404,83.78872192156875,1017.9331790088089,5.898449381901769,2.8910075984474317,9.189141326816156,7.661159327955862,霧,True
28,2023-01-28,20.609387472441124,65.77850609977267,1014.8483612369488,9.104354307988228,0.6158958991071806,14.643228650880614,8.459214396777321,晴れ,False
29,2023-01-29,17.83358663927209,97.40110936000823,1004.4164221981879,14.467161936901364,0.042334836903230255,15.412258602647466,6.136041142374584,晴れ,False
30,2023-01-30,18.912257151778057,90.98095069186215,1020.00309879409,5.74818117492311,0.1714898149138722,12.689821297175794,0.8860471396967906,晴れ,False
31,2023-01-31,18.13263566491158,74.58913535809485,1007.2436217376222,3.437563063057698,6.875310005674686,9.57966015045097,4.876278096672109,晴れ,False
32,2023-02-01,25.643543992047857,62.238175638346256,1014.2200981464537,4.8096742777547075,0.7003771306072507,8.189665645566443,0.7764933467160506,晴れ,False
33,2023-02-02,20.1936643994417,92.99113411394244,1038.600845382688,10.159164546839555,2.9326080866080404,5.497840318436394,4.075430310324308,雨,False
34,2023-02-03,17.206918928515297,78.3841371937847,1012.0394010027535,4.226945460345029,1.959865010976076,9.559196018610857,4.071064891256277,霧,False
35,2023-02-04,22.991987867985763,91.97903701717416,1024.4927332628567,0.15429158866952597,0.9623383116586516,14.797441857969245,0.6600984414024158,晴れ,False
36,2023-02-05,17.00448661299811,63.72212739866723,1005.9682357487411,13.364527536495865,0.46055603791180705,19.07457227672724,3.488205339694793,曇り,False
37,2023-02-06,21.434593519552273,73.73235626630753,1012.6501150950304,5.848287680055751,0.2588201781142023,18.068067233945783,1.1099809879131484,雨,False
38,2023-02-07,15.068256497968308,79.83240073118249,1030.708006356355,5.642987719397445,1.909091256958961,16.49097164802954,8.082352100092221,雨,False
39,2023-02-08,17.10021055445597,80.2977656796625,1006.7303294221223,1.2146599900901198,2.9800571166818353,16.826710148799478,9.476880259644707,曇り,False
40,2023-02-09,21.811051192016045,75.3694255828431,1031.1244855799694,5.377684968340444,2.065111267127418,14.97477355213993,0.7231647525793861,晴れ,False
41,2023-02-10,23.569722748888005,86.13481224310735,1020.0775193545547,2.5032578244792942,1.5113312553729448,8.904302863490045,9.551152072917015,晴れ,True
42,2023-02-11,,69.26044257767171,1007.3753322410573,5.266755678436183,0.08571317461821808,18.607925460587445,5.225765993367451,雨,False
43,2023-02-12,21.26940133525806,78.53727831441392,1019.3240773905552,0.5635653439134802,6.914823059507108,15.060984678587511,2.9956567795387388,雨,False
44,2023-02-13,20.841125101561587,81.18254087810112,1022.7255444962673,5.362461592329283,3.20605889768872,13.4066094647066,0.7686207527616351,晴れ,False
45,2023-02-14,17.434961701134387,85.13656391582475,1019.218099622172,37.20861454852203,0.6929458572752945,6.664842038202217,5.006242680704178,晴れ,False
46,2023-02-15,19.835050645332345,87.11499125729182,997.2977528010954,0.24706499447150343,7.821081145434436,11.705833157096382,7.945155444907487,雪,True
47,2023-02-16,20.734649909938383,68.7531623705538,1005.7286282417513,18.899315562811143,1.84201160893896,11.905374068028895,7.070864772666981,雨,False
48,2023-02-17,25.40780706161587,64.65325608595094,1010.524813644485,2.6120284122729864,1.7465710040897007,17.968454142840052,0.5022601146397376,霧,False
49,2023-02-18,23.38502509834524,92.76005574508633,1012.2556657089996,10.230167305078766,2.757233256410029,13.199723302816826,0.7290183536790351,雨,False
50,2023-02-19,17.180600410877354,83.28939589932261,1019.2067209755068,7.625150284671463,3.3401790676877536,10.706008234556144,4.028732826326371,晴れ,False
51,2023-02-20,23.55530999297001,72.45844223489202,1014.7770100093326,4.185275529632762,2.137011781496099,19.65200492765989,2.9529049404794327,曇り,True
52,2023-02-21,21.538901427590428,95.42596954415981,999.646556412899,6.705633929263293,0.2741513239607699,6.660808899894735,2.3238432305604784,曇り,False
53,2023-02-22,20.77219250978988,81.0364372390787,1016.8019785100596,10.539845504791698,0.8257877846310165,11.338226424679169,2.810044989087136,晴れ,True
54,2023-02-23,24.744485434090375,91.6320130625525,1019.1058574528382,2.5887503932435134,5.2645030128484125,5.630370127571079,8.034827432968846,曇り,False
55,2023-02-24,26.106609449234618,80.46769762570385,1018.5979044793104,1.9802961239550323,0.5087927757418879,16.098561811503956,9.29228053631854,雨,False
56,2023-02-25,25.909230947422206,100.0,1023.8078072555462,5.506981585861535,0.9309622188253593,18.77114828298726,4.051026945275664,晴れ,False
57,2023-02-26,20.697112963356226,97.23528509458436,1021.3392215454891,8.247289214855368,1.131538453437462,9.200559943257343,9.061110021324971,雨,False
58,2023-02-27,22.384069136104433,77.12816023809908,1017.5918007922844,7.1834168441025605,1.157513081846666,17.875125151986815,3.21495701247882,曇り,False
59,2023-02-28,24.399974350555475,89.26362310713354,1012.2983428854135,7.992827382238877,1.8983489611044637,9.383273456928467,4.764369863437916,霧,False
60,2023-03-01,26.424806296642355,,996.3903906648401,2.8598124837094323,5.7320707675603915,18.66155242465873,2.260289978159997,晴れ,False
61,2023-03-02,22.15011686922216,,1017.2961821913259,8.514190531929316,0.5506974485483729,16.30942855395176,6.404760421758439,晴れ,False
62,2023-03-03,23.117586617304518,69.65435121678597,1015.0768768716312,0.6403548132678573,0.2590818760099047,17.07360165262158,9.78981115174809,曇り,False
63,2023-03-04,20.439912129424346,86.07118380932255,1015.7157883719537,3.931678141721415,0.43997330378772953,5.270098334006818,6.034930960433787,晴れ,True
64,2023-03-05,20.252055227191622,89.69630492869823,1000.2325142417969,0.02887652758126927,4.359406162201104,19.44215535611039,3.5781408411354887,雨,False
65,2023-03-06,26.357390931778077,61.42039273096755,1002.1894345959174,1.9621459547159392,2.0758481621524556,15.900064881054849,6.478174459905284,雨,False
66,2023-03-07,28.065028782234904,67.06529758585116,1023.531528533329,2.2821728131459307,0.6734835557580368,9.571266430792,1.2292067846538757,晴れ,False
67,2023-03-08,,58.39005620172069,1012.6044484614334,2.5223351759433372,3.385062375549441,17.440919972882703,8.886590802653986,曇り,False
68,2023-03-09,27.15187857552941,75.96723927773672,1019.8150069737262,5.944882510155721,3.951893478399391,9.222817976223949,5.030839507798364,曇り,False
69,2023-03-10,25.29462095230925,85.71013007481007,1013.2831837613046,2.4596767135570325,3.748296255962151,18.09130759349192,4.49349742039642,晴れ,True
70,2023-03-11,22.340057571976594,93.42618569862988,1013.2975613949575,2.9773229278196425,5.024799086548464,6.688705856179055,5.858647884535192,雪,False
71,2023-03-12,25.422559104754495,79.0060175506484,1022.3828380597599,1.3560532436598896,0.5813491448292308,15.555289661911937,6.2478386278940246,雨,False
72,2023-03-13,29.012670278816863,94.40826743658624,1007.8395527178262,2.336052002753381,2.813336441646111,13.110477149673654,0.7177580622651303,曇り,False
73,2023-03-14,24.34848575694157,64.17276966025996,1013.9612077694098,1.289125487665244,1.2343714157042285,6.448017052931612,6.826172212234024,雨,True
74,2023-03-15,29.204496130393554,60.78630609021581,1008.3772471129496,0.3800654412769361,3.6903021741469035,8.628407423882585,2.419316803155296,曇り,False
75,2023-03-16,16.70311295364982,77.10571924690738,1008.6550377256768,4.624747976592281,2.6075176038695136,5.186060544159722,7.139526325065898,雪,False
76,2023-03-17,27.07700535184868,81.33768308376837,1009.9082787653136,5.516307375355344,2.9962175077311857,12.031519481967587,8.225347943841967,曇り,False
77,2023-03-18,24.91854058126306,77.00072872474675,1015.2213377163371,4.831218650742091,2.1351683813684184,9.518978911400005,8.039585075525203,雨,True
78,2023-03-19,23.80361716711747,56.47876825217968,1008.2125137833652,3.113388075084737,0.39064039524789174,13.975362264466382,5.525009674078891,雨,False
79,2023-03-20,25.01628688133071,76.08241904416965,1025.5575612557352,2.3884517238994993,1.5750340483844092,9.458567115629258,5.201698923107512,晴れ,False
80,2023-03-21,18.815776671253893,63.74432497120751,1004.053926977805,9.951063609473774,8.35585319003389,9.49878667260477,1.4287596133941172,雨,False
81,2023-03-22,24.154049039203557,83.29617105255925,1011.1312835583864,3.660290274007968,5.541598776014865,16.14789798097405,7.753461504031356,晴れ,False
82,2023-03-23,25.916075882056163,80.07093483926408,1008.6026894172583,3.261771957576247,0.08826689223517215,5.722142539675302,2.7140938044671437,晴れ,False
83,2023-03-24,29.30717655816441,66.80680018762125,1027.4697788435374,0.12988276971007237,0.36020360230150983,18.54342492787981,4.966954228179466,晴れ,False
84,2023-03-25,23.344514296052587,70.86277248167913,1014.9655477651157,2.087039407053988,0.2825022803053705,17.783958115867723,2.842740929275167,霧,False
85,2023-03-26,22.49674128549976,65.20040846780603,1023.3184453946864,2.391756824494026,2.589107708120774,15.017070248396097,1.3382836299969314,雨,False
86,2023-03-27,,74.95217507408793,998.1443962696303,2.5443275709899957,3.4051395613916924,13.898323551610764,6.2955769689173655,雨,False
87,2023-03-28,27.70539631457801,84.91219522809483,,4.3395552743263535,0.48035401670010575,18.384537472094785,0.5433203482290383,雨,False
88,2023-03-29,25.95950306006061,65.28076580772677,1021.8963079562344,3.8135855217643444,1.409843227679058,7.779952692930717,7.486452341262,曇り,False
89,2023-03-30,23.395073600254523,79.95125995037091,,4.681256791374099,3.6739701409556074,6.184537432862429,3.1758679526111666,雪,False
90,2023-03-31,26.5323024117369,69.3765687452792,1023.6548037506535,7.238365643934406,2.639527237294353,8.592652548643072,0.0013469300448532007,曇り,False
91,2023-04-01,25.28891766784303,66.51441699274696,1007.8271154989962,8.382852007425823,1.56280828990759,16.918674180502855,5.111291392372298,晴れ,False
92,2023-04-02,27.90584236896057,73.13256228652607,1027.0934744018557,6.3314237191569545,1.7848930091400645,5.52005400089725,0.46851908527603126,晴れ,False
93,2023-04-03,22.893007304915322,63.60595461689415,1035.9889812361926,15.563993625021027,1.420019300136812,13.742102526252344,2.761695578208995,雨,False
94,2023-04-04,24.012476367080268,,1009.3716143956034,0.09200422291350013,0.706357700003241,19.93156274286965,7.069764874557162,雨,False
95,2023-04-05,23.812472696453863,61.47828799214978,1008.5449747859923,1.0893995535625647,1.664919614936311,17.835441407563092,0.6268962162186587,晴れ,False
96,2023-04-06,20.588626764257565,,1027.533844771177,0.037958092657078446,2.335187262193625,12.821685335653843,8.393384923560024,晴れ,False
97,2023-04-07,25.85494984873543,73.29244221890319,1028.795721457307,5.213164632038758,4.132228150214905,5.954613639299636,0.03819922658583108,雨,False
98,2023-04-08,25.734218927546646,65.67813138523903,1007.7713997284674,11.415410050332383,2.022804309749709,17.470602715785645,2.4682386920190225,晴れ,False
